,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,DrainageAreaMeasure/MeasureValue
540,USGS-02300040,27.43393104,-82.4867625,59.0
541,USGS-02300067,27.47615094,-82.57537508,
542,USGS-02300098,27.68808774,-82.1448107,
548,USGS-02300882,27.89030394,-82.01175129,39.0
549,USGS-02300896,27.9078034,-82.0128623,
550,USGS-02300907,27.95863519,-81.9731387,3.3
551,USGS-02300930,27.92335839,-82.0303626,25.9
552,USGS-02300978,27.9269692,-82.06536348,31.4
554,USGS-02301070,27.7672522,-81.9911966,41.3
556,USGS-02301314,27.83752744,-82.0878647,3.69
557,USGS-02301328,27.86636389,-82.1439861,277.0
559,USGS-02301370,27.909747,-82.1706442,19.6
560,USGS-02301400,27.93780156,-82.19397809,14.2
562,USGS-02301680,27.85363716,-82.2739799,20.1
563,USGS-02301697,27.88919138,-82.3025916,
564,USGS-02301718,27.86934167,-82.3264528,414.0
568,USGS-02301780,27.98141016,-82.3545372,16.0
569,USGS-02301800,27.9666883,-82.3684263,28.0
571,USGS-02301870,28.25917524,-82.1053599,
572,USGS-02301900,28.18194444,-82.0125,9.5
574,USGS-02302010,28.1786111,-82.1891667,
578,USGS-02303100,28.16556714,-82.265087,15.0
579,USGS-02303130,28.14695719,-82.2798102,11.0
580,USGS-02303167,28.0258537,-82.186755,
581,USGS-02303183,28.0358533,-82.1639764,
582,USGS-02303188,28.0308534,-82.1870327,
584,USGS-02303254,28.013354,-82.2564796,
587,USGS-02303320,28.0752947,-82.2637004,70.0
589,USGS-02303350,28.1347222,-82.3619444,23.0
591,USGS-02303358,28.37583514,-82.3295337,7.11
595,USGS-02303790,28.10945948,-82.43092669,2.8
597,USGS-02303990,28.05862873,-82.3525918,
599,USGS-02304200,28.0152975,-82.3748151,
600,USGS-02304300,28.02529688,-82.3942598,
601,USGS-02304500,28.02390784,-82.4275939,624.0
602,USGS-02304510,28.02113015,-82.4345385,625.0
603,USGS-02304520,28.0197412,-82.451761,636.0
604,USGS-02305408,28.1044597,-82.4581497,
605,USGS-02305413,28.09112696,-82.4587054,
606,USGS-02305419,28.1002932,-82.4567608,
607,USGS-02305598,28.08390505,-82.45481639,
608,USGS-02305600,28.08362729,-82.4562053,
610,USGS-02305800,28.0655725,-82.459261,14.0
611,USGS-02306001,28.0205745,-82.4531499,
613,USGS-02306014,28.0108526,-82.4648169,
616,USGS-02306121,27.96529857,-82.4867617,0.51
619,USGS-02306742,28.1122372,-82.5667636,
621,USGS-02307001,28.0400178,-82.575097,
622,USGS-02307021,28.00085266,-82.5862084,
623,USGS-02307034,28.05307283,-82.6339873,
624,USGS-02307172,28.0336291,-82.666488,
625,USGS-02307206,28.12362566,-82.5748194,
629,USGS-02307542,28.02001849,-82.68898859,1.0
630,USGS-02307566,27.9975193,-82.6964888,
631,USGS-02307676,27.97890886,-82.6920442,
632,USGS-02307697,27.97946439,-82.6956554,9.0
636,USGS-02308858,27.88641175,-82.7817687,
637,USGS-02308889,27.83919117,-82.7803798,14.0
639,USGS-02309044,27.87946734,-82.80954729,
640,USGS-02309059,27.9072442,-82.8026026,
641,USGS-02309258,27.9722421,-82.7814909,4.88
642,USGS-02309421,28.04,-82.7475,3.4
643,USGS-02309648,28.25667585,-82.5325963,9.0
644,USGS-02309848,28.18544444,-82.5533611,17.1
645,USGS-02309900,28.20445587,-82.59481989,25.3
647,USGS-02310166,28.15695785,-82.7467678,104.0
648,USGS-02310210,28.53777248,-82.421761,7.74
649,USGS-02310240,28.38527998,-82.4892626,43.0
651,USGS-02310285,28.2891741,-82.53037429,7.05
654,USGS-02310307,28.24028806,-82.7198227,189.0
655,USGS-02310310,28.26973116,-82.7264897,195.0
656,USGS-02310350,28.3197284,-82.6514885,22.0
657,USGS-02310352,28.3275058,-82.6662111,29.2
658,USGS-02310355,28.330839,-82.6726002,29.7
659,USGS-02310550,28.53249516,-82.6270449,
660,USGS-02310649,28.71554196,-82.5753767,
662,USGS-02310656,28.71415309,-82.58426579,
663,USGS-02310662,28.7252636,-82.5970438,
664,USGS-02310666,28.69304293,-82.5962105,
665,USGS-02310668,28.68693209,-82.6025995,
666,USGS-02310672,28.6880431,-82.6112108,
667,USGS-02310680,28.85748176,-82.4842648,16.2
668,USGS-02310690,28.80137159,-82.6026,
669,USGS-02310700,28.78526096,-82.6178779,
670,USGS-02310730,28.88136869,-82.5948232,
671,USGS-02310740,28.890535,-82.5956566,
674,USGS-02310900,28.251123,-81.8139667,9.5
679,USGS-02312000,28.4799981,-82.17758499,570.0
680,USGS-02312140,28.45666896,-81.9203563,18.0
682,USGS-02312194,28.5799955,-82.095639,18.0
683,USGS-02312197,28.5713841,-82.1481406,30.0
688,USGS-02312675,28.8425,-82.1302778,
689,USGS-02312690,28.80943313,-81.9828609,38.0
691,USGS-02312720,28.82331955,-82.1831448,1520.0
692,USGS-02312772,28.75415483,-82.2298118,
693,USGS-02312786,28.7469325,-82.2634238,
695,USGS-02312976,28.95553555,-82.3367621,
697,USGS-02313090,29.0427972,-82.4571444,
699,USGS-02313180,29.04942056,-82.4478773,
700,USGS-02313200,29.0460871,-82.4645443,1960.0
703,USGS-02313237,29.02525223,-82.61649239,
705,USGS-02313251,29.02108537,-82.6387151,
706,USGS-02313265,29.030529,-82.677883,2030.0
707,USGS-02313400,29.47579887,-82.7159479,220.0
709,USGS-02313700,29.20413378,-82.769001,480.0
710,USGS-02314000,29.3191318,-82.7840038,
711,USGS-02314200,29.16108158,-82.6389958,26.0
719,USGS-02315518,30.4182772,-82.7901296,
722,USGS-02315534,30.31439157,-82.83040638,1.2
725,USGS-02317630,30.52854906,-83.0379148,1720.0
727,USGS-02319300,30.48243547,-83.2429207,2240.0
728,USGS-02319500,30.38466196,-83.1718058,6970.0
729,USGS-02320000,30.09994513,-83.1715247,7280.0
732,USGS-02320800,29.91885256,-82.21066219,59.7
733,USGS-02320815,29.86024258,-82.22954988,74.3
734,USGS-02320846,29.82996494,-82.3339969,1.96
735,USGS-02320858,29.80079858,-82.3714974,10.84
736,USGS-02320870,29.8399645,-82.3764986,22.6
737,USGS-02320900,30.06690545,-82.1839986,93.3
739,USGS-02321200,30.01968367,-82.3162233,13.9
741,USGS-02321600,30.09523644,-82.4734518,49.1
742,USGS-02321700,30.05801556,-82.4192829,46.0
744,USGS-02321998,29.84468303,-82.6303957,
747,USGS-02322540,29.86523569,-82.7401213,1027.0
748,USGS-02322700,29.95273288,-82.7859573,213.0
749,USGS-02322800,29.91162076,-82.8604033,1374.0
751,USGS-02323570,29.47940298,-82.9867913,
753,USGS-02324400,30.09827057,-83.4718112,60.0
754,USGS-02324500,30.06549165,-83.5579246,120.0
755,USGS-02325000,30.0713236,-83.6623725,160.0
756,USGS-02325500,30.08021236,-83.6629282,90.0
757,USGS-02326000,30.17076448,-83.8237679,198.0
758,USGS-02326245,30.5546491,-83.636545,
759,USGS-02326250,30.49215005,-83.7312693,345.0
760,USGS-02326261,30.62687025,-83.4954313,13.9
761,USGS-02326300,30.51965103,-83.588765,90.7
762,USGS-02326494,30.55936907,-83.8112729,53.3
763,USGS-02326500,30.36992847,-83.80682559,747.0
765,USGS-02326526,30.3013159,-83.9796085,
766,USGS-02326529,30.34048297,-83.9137734,98.9
767,USGS-02326598,30.51464675,-83.939888,2.54
768,USGS-02326700,30.4782577,-84.0085011,31.2
769,USGS-02326800,30.4779799,-84.0140569,285.0
776,USGS-02327015,30.41353366,-84.3049002,8.23
777,USGS-02327020,30.202981,-84.2596184,
778,USGS-02327033,30.18825753,-84.40823469,70.4
779,USGS-02327050,30.23075577,-84.5387949,51.1
781,USGS-02328500,30.6690846,-84.3051807,
784,USGS-02329252,30.47380986,-84.4068493,1220.0
785,USGS-02329352,30.66297235,-84.46324249,95.6
786,USGS-02329404,30.6624169,-84.4485197,53.0
787,USGS-02329490,30.63713924,-84.50046589,64.9
788,USGS-02329500,30.58741806,-84.4965763,237.0
790,USGS-02329538,30.6096388,-84.5824123,3.09
791,USGS-02329542,30.59241715,-84.5635226,21.9
792,USGS-02329548,30.57852858,-84.5582445,4.91
793,USGS-02329553,30.59436176,-84.5465778,4.68
794,USGS-02329556,30.60102846,-84.5337997,1.64
795,USGS-02329565,30.5535296,-84.5149097,279.0
796,USGS-02329582,30.58269609,-84.4787977,8.31
797,USGS-02329600,30.5124192,-84.5235206,305.0
798,USGS-02329646,30.521863,-84.554077,5.8
799,USGS-02329700,30.54575035,-84.6357461,9.5
800,USGS-02329777,30.4849186,-84.5929664,34.1
801,USGS-02329815,30.47075216,-84.5915773,10.2
802,USGS-02329877,30.4501962,-84.6432449,28.8
803,USGS-02330000,30.38325266,-84.6549109,1700.0
804,USGS-02330050,30.5596378,-84.7265821,28.1
805,USGS-02330100,30.426585,-84.92769349,126.0
806,USGS-02330120,30.37380748,-84.8060248,181.0
807,USGS-02330150,30.17658934,-84.6679637,2080.0
808,USGS-02330166,29.98881517,-84.5024024,2230.0
809,USGS-02330200,30.21908754,-84.8910242,23.2
810,USGS-02330300,30.1279782,-84.8957456,81.7
811,USGS-02330400,30.03624444,-84.8433,157.0
813,USGS-02358500,30.7024138,-84.8263088,57.9
814,USGS-02358600,30.6288038,-84.8349185,24.9
818,USGS-02358800,30.71741584,-85.2002052,519.0
819,USGS-02358998,30.54547206,-85.1590887,2.04
821,USGS-02359059,30.35852907,-85.2124187,50.9
824,USGS-02359285,30.05020227,-85.3054735,45.0
825,USGS-02359300,30.1410339,-85.4071428,25.0
826,USGS-02359312,30.1752007,-85.5602027,
827,USGS-02359320,30.25575506,-85.6415942,
828,USGS-02359322,30.21881113,-85.5993706,
829,USGS-02359350,30.5557492,-85.434649,40.5
830,USGS-02359450,30.48213846,-85.52492729,70.2
831,USGS-02359477,30.427973,-85.5479825,
832,USGS-02359481,30.42630638,-85.5493714,
834,USGS-02359550,30.31964139,-85.4554786,67.2
835,USGS-02359600,30.53352695,-85.444371,27.4
836,USGS-02359604,30.35102985,-85.49881349,
837,USGS-02359610,30.55297137,-85.5415949,8.46
838,USGS-02359612,30.559638,-85.5538173,
839,USGS-02359613,30.55324914,-85.5507617,
840,USGS-02359617,30.51991584,-85.5215943,
841,USGS-02359619,30.52102699,-85.5407613,
842,USGS-02359620,30.5126937,-85.5582615,
843,USGS-02359650,30.3696413,-85.6221502,95.0
844,USGS-02359654,30.24353186,-85.4740889,
845,USGS-02359675,30.3796417,-85.728264,
846,USGS-02359680,30.3368655,-85.8285443,
847,USGS-02359683,30.33630994,-85.8246553,
848,USGS-02364620,30.98073647,-86.179109,24.9
849,USGS-02364769,30.97184797,-86.0979958,4.13
850,USGS-02364781,30.986292,-86.04466109,30.0
852,USGS-02365237,30.9215719,-85.9335473,5.09
853,USGS-02365450,30.8896293,-85.71048759,
855,USGS-02365658,30.7637989,-86.0227156,51.8
856,USGS-02365700,30.72463368,-85.9366023,116.0
857,USGS-02365726,30.69824547,-86.080495,6.87
858,USGS-02365758,30.61435878,-86.0138264,51.4
859,USGS-02365800,30.5385274,-85.9204909,25.8
860,USGS-02365840,30.96518305,-85.5313216,
861,USGS-02366000,30.62685899,-85.7121531,386.0
862,USGS-02366164,30.58574843,-85.8013215,1.99
864,USGS-02366800,30.39936498,-86.0554944,
865,USGS-02366810,30.39825417,-86.121885,
866,USGS-02366836,30.4740849,-85.9888258,15.2
867,USGS-02366859,30.47908513,-86.07355019,1.87
870,USGS-02367000,30.61685928,-86.1638306,65.6
871,USGS-02367165,30.5174181,-86.2357765,36.2
872,USGS-02367240,30.5732502,-86.3668914,42.4
873,USGS-02367242,30.609638,-86.4252265,3.85
874,USGS-02367250,30.5354738,-86.3818917,67.0
875,USGS-02367300,30.52797449,-86.4666161,5.96
876,USGS-02367305,30.5621399,-86.53606249,22.7
877,USGS-02367310,30.5574179,-86.5193954,27.6
878,USGS-02367320,30.43158725,-86.7721793,62.0
879,USGS-02367355,30.54325177,-86.5207843,60.8
880,USGS-02367370,30.48047576,-86.5852301,9.42
881,USGS-02367377,30.47825354,-86.5960637,11.8
882,USGS-02367390,30.5088079,-86.6702322,22.3
883,USGS-02367397,30.51102984,-86.7146778,16.2
884,USGS-02367900,30.92518288,-86.5593967,510.0
886,USGS-02368020,30.74685549,-86.62050939,
887,USGS-02368021,30.70685684,-86.6043978,
888,USGS-02368300,30.72796734,-86.6596768,7.77
889,USGS-02368450,30.80240918,-86.194943,24.4
890,USGS-02368500,30.7960205,-86.3068906,123.0
891,USGS-02368800,30.8340746,-86.4285603,94.8
892,USGS-02368817,30.8787954,-86.36161399,22.2
893,USGS-02368836,30.82851936,-86.3418914,22.3
894,USGS-02368850,30.79102049,-86.4205047,319.0
895,USGS-02368900,30.75296605,-86.5096738,365.0
896,USGS-02368944,30.7021347,-86.3877259,15.4
897,USGS-02368990,30.7015791,-86.491062,62.9
898,USGS-02369000,30.69741268,-86.570786,474.0
899,USGS-02369500,30.6738025,-86.7471786,1210.0
900,USGS-02369600,30.569639,-86.9235732,1340.0
901,USGS-02369920,30.98907019,-86.7199563,90.0
902,USGS-02369930,30.93351648,-86.7357899,144.0
903,USGS-02370000,30.8335197,-86.7346786,205.0
904,USGS-02370015,30.85046368,-86.7816244,1.45
906,USGS-02370200,30.8640745,-86.9055174,36.0
907,USGS-02370230,30.85574138,-86.8516267,45.0
909,USGS-02370280,30.88240738,-86.9577413,64.0
910,USGS-02370300,30.88351869,-87.1083019,39.5
912,USGS-02370700,30.6807469,-87.1319134,64.5
913,USGS-02370740,30.67935808,-87.1541364,
914,USGS-02370750,30.67574706,-87.1380247,2.95
916,USGS-02375660,30.9671274,-87.3619216,38.4
917,USGS-02375800,30.80991005,-87.2538622,22.0
920,USGS-02376070,30.5490838,-87.1955263,
921,USGS-02376100,30.44825279,-87.2905288,10.8
922,USGS-02376108,30.54797254,-87.3302531,13.9
923,USGS-02376300,30.88935179,-87.5399837,49.0
924,USGS-02376400,30.73963404,-87.4483143,26.5
925,USGS-02376551,30.67435804,-87.3980341,0.92
926,USGS-02376645,30.7621336,-87.324976,23.2
927,USGS-02376700,30.6371368,-87.386089,23.2
929,USGS-251500081100000,25.2503999,-81.1664674,
930,USGS-251713080263300,25.28733994,-80.4422793,
931,USGS-252028080244800,25.34150448,-80.41311158,
932,USGS-252202080274400,25.36761487,-80.4620016,
933,USGS-252202080274600,25.36761487,-80.4625571,
934,USGS-252253080221900,25.38178053,-80.3717215,
935,USGS-252340081014000,25.3948387,-81.02757309,
936,USGS-252353080342200,25.3901145,-80.5725599,
937,USGS-252412080314200,25.40372498,-80.5281141,
939,USGS-252504080335800,25.41816904,-80.5658928,
940,USGS-252523080352600,25.4234467,-80.59033789,
941,USGS-252651080283800,25.4478898,-80.4770015,
942,USGS-252652080205900,25.44816678,-80.3494985,
943,USGS-252655080330500,25.4490012,-80.55117,
944,USGS-252746080205000,25.46316619,-80.3469984,
945,USGS-252812080204700,25.47038813,-80.346165,
946,USGS-252822080271000,25.4731665,-80.4525563,
947,USGS-252824080244400,25.47372177,-80.4119999,
948,USGS-252859080334800,25.48344445,-80.5631146,
949,USGS-252859080335000,25.48344446,-80.5636701,
950,USGS-252905080271300,25.4851105,-80.4533896,
951,USGS-252920080214900,25.4892764,-80.3633876,
952,USGS-252921080205000,25.48955408,-80.3469984,
954,USGS-253055080335700,25.5156655,-80.56561448,
955,USGS-253057080254900,25.51622033,-80.4300556,
956,USGS-253109080204900,25.51955299,-80.3467204,
957,USGS-253123080333300,25.52344296,-80.5589476,
958,USGS-253138080284200,25.5276091,-80.4781122,
959,USGS-253145080205000,25.52955264,-80.3469982,
960,USGS-253157080205200,25.53288586,-80.3475537,
961,USGS-253210080402000,25.5364984,-80.6720061,
962,USGS-253212080203800,25.53705235,-80.3436647,
963,USGS-253213080210800,25.53733017,-80.3519982,
964,USGS-253224080242800,25.54038598,-80.407555,
965,USGS-253240080413000,25.5448315,-80.691451,
966,USGS-253306080235000,25.55205216,-80.3969992,
967,USGS-253400080570000,25.5670542,-80.9497918,
968,USGS-253413080224100,25.57066249,-80.377832,
969,USGS-253458080284300,25.58316263,-80.4783898,
970,USGS-253515080302700,25.58788483,-80.50727938,
971,USGS-253527080314200,25.5912181,-80.5281133,
973,USGS-253546080244800,25.5964951,-80.4131104,
974,USGS-253630080321800,25.60871748,-80.5381135,
975,USGS-253642080303400,25.6120506,-80.5092238,
976,USGS-253724080203900,25.62371597,-80.343942,
978,USGS-253815080343201,25.63788316,-80.5753366,
979,USGS-253828080200900,25.64149308,-80.3356083,
980,USGS-253925080160300,25.6573255,-80.2672732,
981,USGS-253938080285300,25.66093755,-80.48116739,
982,USGS-253953080245800,25.66510375,-80.415888,
983,USGS-254013080192000,25.67065866,-80.3219967,
984,USGS-254129080200300,25.69176908,-80.33394129,
986,USGS-254136080210100,25.69371353,-80.3500528,
987,USGS-254220080154000,25.70593494,-80.2608838,
988,USGS-254223080222900,25.70676873,-80.3744978,
990,USGS-254343080265400,25.72899046,-80.4481107,
991,USGS-254448080190700,25.74704486,-80.318385,
992,USGS-254450080570000,25.74760249,-80.94979099,
993,USGS-254500080580000,25.7503802,-80.9664581,
995,USGS-254537080334000,25.76065629,-80.56089139,
996,USGS-254538080295100,25.7609339,-80.49727859,
997,USGS-254540080260001,25.7614892,-80.4331102,
998,USGS-254540080294101,25.76148943,-80.4945007,
999,USGS-254540080402500,25.76148985,-80.6733944,
1000,USGS-254542080433400,25.7620455,-80.7258958,
1003,USGS-254543080405400,25.76232317,-80.6814501,
1004,USGS-254543080491100,25.7623236,-80.8195095,
1005,USGS-254550080403000,25.7642675,-80.67478329,
1007,USGS-254656080125400,25.78259883,-80.2147707,
1008,USGS-254657080125500,25.7828766,-80.2150485,
1009,USGS-254700081113000,25.78371363,-81.1914636,
1010,USGS-254715081055000,25.78787953,-81.0970168,
1011,USGS-254719080181300,25.78898774,-80.3033844,
1012,USGS-254735080155200,25.79343189,-80.26421668,
1014,USGS-254812080182000,25.80370943,-80.3053289,
1015,USGS-254818080160100,25.8053759,-80.2667167,
1016,USGS-254918080170100,25.82204203,-80.2833838,
1017,USGS-254930081143000,25.8253789,-81.2414646,
1018,USGS-255000080530001,25.83371,-80.8831219,
1019,USGS-255012080225601,25.83704179,-80.3819974,
1020,USGS-255030080314500,25.842042,-80.5289458,
1021,USGS-255040080555000,25.8448209,-80.93034539,
1022,USGS-255130081163000,25.858711,-81.2747987,
1023,USGS-255200081060001,25.86704309,-81.0997941,
1024,USGS-255201080202400,25.86731833,-80.339774,
1025,USGS-255215080370500,25.87120777,-80.6178369,
1026,USGS-255231080520000,25.8756528,-80.8664546,
1027,USGS-255231080522000,25.8756528,-80.87201029,
1028,USGS-255250080350500,25.88092955,-80.5845026,
1029,USGS-255250080362500,25.8809296,-80.6067254,
1031,USGS-255307081281900,25.88565509,-81.471748,
1033,USGS-255329081302400,25.8917661,-81.5064711,
1034,USGS-255351080143500,25.89787253,-80.2428268,
1035,USGS-255354080172900,25.89870596,-80.2911615,
1036,USGS-255354080173400,25.89870596,-80.29255039,
1037,USGS-255431081302300,25.90898769,-81.5061932,
1038,USGS-255600080260000,25.93370499,-80.4331095,
1039,USGS-255600080350000,25.9337053,-80.5831135,
1041,USGS-255615080154300,25.93787115,-80.26171609,
1042,USGS-255617080263600,25.93842706,-80.4431098,
1043,USGS-255741080154500,25.96175918,-80.2622716,
1044,USGS-255744080154500,25.96223139,-80.2622855,
1045,USGS-255747080174300,25.96342585,-80.2950502,
1046,USGS-255750080164000,25.9642591,-80.2775498,
1047,USGS-255830080411000,25.97537064,-80.6858937,
1048,USGS-255840081232100,25.97815117,-81.3889677,
1049,USGS-255951080401200,25.99786974,-80.6697821,
1051,USGS-260114081245000,26.02092739,-81.4136903,
1053,USGS-260336081270000,26.06037046,-81.4498021,
1054,USGS-260340080260000,26.06147798,-80.433109,
1055,USGS-260342080273700,26.06203356,-80.4600542,
1056,USGS-260348080340600,26.06370037,-80.5681125,
1057,USGS-260350080185000,26.06425546,-80.3136615,
1058,USGS-260350081313000,26.06425959,-81.52480399,
1059,USGS-260356080341701,26.0659225,-80.5711682,
1060,USGS-260358080184000,26.0664776,-80.3108837,
1061,USGS-260400080150001,26.06703303,-80.24977099,
1064,USGS-260608080140200,26.1025872,-80.2336593,
1065,USGS-260612080070400,26.10369796,-80.11754449,
1069,USGS-260657080180200,26.1161979,-80.3003277,
1074,USGS-260729080074400,26.12508609,-80.1286559,
1075,USGS-260735080214200,26.12675318,-80.3614404,
1077,USGS-260807080132800,26.13564149,-80.2242145,
1078,USGS-260830080062600,26.14202985,-80.1069885,
1080,USGS-260859081472400,26.15009094,-81.7898101,
1081,USGS-260910081312500,26.1531449,-81.5234146,
1082,USGS-260913081204200,26.15397726,-81.344799,
1084,USGS-260934081464100,26.1598127,-81.7778653,
1086,USGS-260953081204400,26.16508794,-81.3453545,
1087,USGS-260955081043000,26.1656425,-81.074792,
1088,USGS-260955081145000,26.16564296,-81.2470187,
1089,USGS-261008080524300,26.16925279,-80.87839798,
1090,USGS-261009081411400,26.16953407,-81.6870296,
1091,USGS-261018081051500,26.17203117,-81.0872924,
1092,USGS-261022080114300,26.17314,-80.1950468,
1093,USGS-261022080121100,26.17314003,-80.2028249,
1095,USGS-261030080223000,26.17536248,-80.3747739,
1097,USGS-261100080501800,26.1836965,-80.838119,
1098,USGS-261147081470400,26.19675576,-81.7842542,
1099,USGS-261240080494000,26.2114732,-80.8275631,
1101,USGS-261300080543000,26.21702887,-80.9081208,
1102,USGS-261317080061300,26.22174914,-80.10337719,
1103,USGS-261324080211800,26.22369396,-80.35477328,
1104,USGS-261330080275000,26.22536075,-80.4636648,
1106,USGS-261345080274500,26.22952726,-80.4622759,
1109,USGS-261352080053900,26.23147098,-80.0939324,
1110,USGS-261414080093400,26.23758198,-80.1592123,
1111,USGS-261430080180000,26.2420265,-80.29977189,
1112,USGS-261430080255000,26.24202674,-80.4303306,
1113,USGS-261630080435800,26.27535938,-80.7325604,
1114,USGS-261737081270500,26.29397234,-81.4511898,
1115,USGS-261802080044800,26.30091286,-80.0797651,
1116,USGS-261810081203400,26.30313815,-81.342576,
1117,USGS-261918080055200,26.3220232,-80.0975434,
1118,USGS-261938080124900,26.32757877,-80.2133803,
1119,USGS-261939081001200,26.32785847,-81.003123,
1122,USGS-261945080531000,26.32952466,-80.8858976,
1123,USGS-261946080121000,26.32980089,-80.2025466,
1124,USGS-261949081044500,26.3306363,-81.0789582,
1125,USGS-262000080394500,26.3336905,-80.6622806,
1126,USGS-262006080321300,26.33535688,-80.5367218,
1127,USGS-262032081464500,26.34258374,-81.7789749,
1129,USGS-262050081005100,26.34758,-81.0139565,
1130,USGS-262109080215400,26.3528559,-80.364773,
1131,USGS-262126080091300,26.35757757,-80.1533783,
1132,USGS-262130080174000,26.35868889,-80.2942157,
1133,USGS-262132080173800,26.3592444,-80.2936601,
1134,USGS-262135081353803,26.36008189,-81.5936926,
1135,USGS-262136081512800,26.36036118,-81.857588,
1136,USGS-262153080151000,26.36507746,-80.2525479,
1137,USGS-262200080200002,26.367022,-80.33310549,
1138,USGS-262205080215000,26.3684109,-80.3636618,
1139,USGS-262238081514000,26.3775828,-81.8609212,
1140,USGS-262248080244800,26.380355,-80.4131074,
1141,USGS-262255080281000,26.3822995,-80.4692199,
1143,USGS-262315080143000,26.38785438,-80.2414364,
1144,USGS-262350080230000,26.39757654,-80.3831066,
1145,USGS-262350080294500,26.39757678,-80.4956094,
1147,USGS-262414081525300,26.40424857,-81.8811993,
1150,USGS-262450080244500,26.41424266,-80.4122739,
1151,USGS-262502082005301,26.4175818,-82.014536,
1152,USGS-262517080242000,26.42174238,-80.40532929,
1153,USGS-262518080042500,26.4220195,-80.0733757,
1154,USGS-262520081161900,26.4225779,-81.2717404,
1155,USGS-262528082051800,26.424804,-82.0881488,
1156,USGS-262537082054800,26.42730393,-82.0964824,
1157,USGS-262538082045200,26.42758165,-82.0809264,
1158,USGS-262544082033201,26.42924818,-82.0587037,
1159,USGS-262545082060100,26.42952608,-82.1000935,
1160,USGS-262546082055200,26.42980384,-82.0975935,
1161,USGS-262550082053800,26.4309149,-82.0937045,
1162,USGS-262555081120800,26.43229958,-81.2020165,
1163,USGS-262600081015400,26.43368799,-81.03145668,
1164,USGS-262603082063100,26.4345259,-82.108427,
1165,USGS-262604081481001,26.43480279,-81.80258568,
1166,USGS-262604082032800,26.4348035,-82.0575925,
1167,USGS-262605082064900,26.43508147,-82.1134271,
1168,USGS-262607082025400,26.4356368,-82.0481478,
